,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
22042,-2.159909,53.420192,10,7,5,20,4,6167,30,0,1,3
22043,-2.159909,53.420192,9,0,17,229,4,6167,30,0,1,3
22044,1.000411,52.179655,9,15,30,413,3,1308,30,1,1,0
22045,1.000411,52.179655,12,20,21,720,3,1308,30,0,1,0
22046,1.000411,52.179655,9,2,23,102,3,1308,30,0,1,0
22047,1.000411,52.179655,1,8,22,193,3,1308,30,0,1,0
22048,-0.107485,51.527756,1,17,19,3,3,401,20,1,1,3
22049,-0.107485,51.527756,5,14,18,333,3,401,20,0,1,3
22050,-0.107485,51.527756,5,6,14,870,3,401,20,0,1,3
22051,-0.107485,51.527756,1,0,15,720,3,401,20,0,1,3
22052,-5.121716,51.752939,1,17,13,752,4,4327,60,1,8,0
22053,-5.121716,51.752939,7,17,17,358,4,4327,60,0,8,0
22054,-5.121716,51.752939,4,2,10,313,4,4327,60,0,8,0
22055,-5.121716,51.752939,3,0,23,507,4,4327,60,0,8,0
22056,-0.118774,51.491698,9,17,25,9,6,0,30,1,1,3
22057,-0.118774,51.491698,12,20,6,219,6,0,30,0,1,3
22058,-0.118774,51.491698,3,4,22,239,6,0,30,0,1,3
22059,-0.118774,51.491698,2,3,27,387,6,0,30,0,1,3
22060,-1.935468,52.981096,8,16,25,256,4,5032,60,1,2,0
22061,-1.935468,52.981096,9,3,15,233,4,5032,60,0,2,0
22062,-1.935468,52.981096,12,14,16,372,4,5032,60,0,2,0
22063,-1.935468,52.981096,6,20,4,69,4,5032,60,0,2,0
22064,0.53946,51.565975,4,8,15,450,3,13,30,1,1,0
22065,0.53946,51.565975,2,16,1,927,3,13,30,0,1,0
22066,0.53946,51.565975,3,22,28,163,3,13,30,0,1,0
22067,0.53946,51.565975,8,16,9,813,3,13,30,0,1,0
22068,-0.654736,51.518555,9,3,22,473,1,4,70,1,1,0
22069,-0.654736,51.518555,3,17,22,25,1,4,70,0,1,0
22070,-0.654736,51.518555,7,5,21,700,1,4,70,0,1,0
22071,-0.654736,51.518555,6,7,22,750,1,4,70,0,1,0
22072,-1.72043,53.741728,12,18,25,203,1,62,30,1,2,5
22073,-1.72043,53.741728,2,21,27,381,1,62,30,0,2,5
22074,-1.72043,53.741728,5,22,28,640,1,62,30,0,2,5
22075,-1.72043,53.741728,7,17,19,783,1,62,30,0,2,5
22076,-1.259634,53.129317,2,15,24,340,4,6023,30,1,1,0
22077,-1.259634,53.129317,10,9,8,926,4,6023,30,0,1,0
22078,-1.259634,53.129317,4,13,14,294,4,6023,30,0,1,0
22079,-1.259634,53.129317,8,14,15,584,4,6023,30,0,1,0
22080,-2.497754,53.287073,6,6,22,130,3,559,60,1,1,3
22081,-2.497754,53.287073,4,9,24,2,3,559,60,0,1,3
22082,-2.497754,53.287073,9,11,14,641,3,559,60,0,1,3
22083,-2.497754,53.287073,10,23,13,781,3,559,60,0,1,3
22084,-2.501067,51.827185,10,14,27,622,3,4151,30,1,1,0
22085,-2.501067,51.827185,5,20,13,671,3,4151,30,0,1,0
22086,-2.501067,51.827185,2,4,11,679,3,4151,30,0,1,0
22087,-2.501067,51.827185,1,17,8,291,3,4151,30,0,1,0
22088,-2.681348,53.761894,4,20,28,79,3,59,30,1,1,9
22089,-2.681348,53.761894,3,16,12,91,3,59,30,0,1,9
22090,-2.681348,53.761894,11,0,27,704,3,59,30,0,1,9
22091,-2.681348,53.761894,11,0,4,777,3,59,30,0,1,9
22092,-2.817738,53.19806,3,7,19,130,3,51,40,1,7,0
22093,-2.817738,53.19806,10,1,3,611,3,51,40,0,7,0
22094,-2.817738,53.19806,11,6,13,434,3,51,40,0,7,0
22095,-2.817738,53.19806,5,14,8,796,3,51,40,0,7,0
22096,-0.324681,51.309503,9,12,18,512,1,25,40,1,1,0
22097,-0.324681,51.309503,8,15,15,748,1,25,40,0,1,0
22098,-0.324681,51.309503,9,13,5,218,1,25,40,0,1,0
22099,-0.324681,51.309503,4,3,18,67,1,25,40,0,1,0
22100,-3.203818,55.943883,2,2,22,923,3,702,30,1,1,7
22101,-3.203818,55.943883,6,11,3,720,3,702,30,0,1,7
22102,-3.203818,55.943883,12,4,1,722,3,702,30,0,1,7
22103,-3.203818,55.943883,9,3,25,565,3,702,30,0,1,7
22104,-1.493811,53.377152,12,8,22,215,6,0,30,1,8,9
22105,-1.493811,53.377152,1,12,2,54,6,0,30,0,8,9
22106,-1.493811,53.377152,4,16,14,684,6,0,30,0,8,9
22107,-1.493811,53.377152,5,9,22,615,6,0,30,0,8,9
22108,-2.129309,51.997866,3,7,23,625,6,5497,30,1,1,8
22109,-2.129309,51.997866,3,15,23,144,6,5497,30,0,1,8
22110,-2.129309,51.997866,8,10,14,198,6,5497,30,0,1,8
22111,-2.129309,51.997866,10,11,7,214,6,5497,30,0,1,8
22112,-3.448326,54.52511,5,16,26,63,6,0,40,1,1,0
22113,-3.448326,54.52511,3,9,23,393,6,0,40,0,1,0
22114,-3.448326,54.52511,12,0,25,510,6,0,40,0,1,0
22115,-3.448326,54.52511,6,4,8,599,6,0,40,0,1,0
22116,-0.336551,53.78522,4,7,21,228,6,0,30,1,1,3
22117,-0.336551,53.78522,1,4,4,613,6,0,30,0,1,3
22118,-0.336551,53.78522,10,7,8,689,6,0,30,0,1,3
22119,-0.336551,53.78522,6,21,18,845,6,0,30,0,1,3
22120,-2.729064,52.067183,5,17,29,285,6,0,30,1,1,3
22121,-2.729064,52.067183,11,18,7,194,6,0,30,0,1,3
22122,-2.729064,52.067183,6,18,20,88,6,0,30,0,1,3
22123,-2.729064,52.067183,1,8,8,697,6,0,30,0,1,3
22124,-2.015306,52.584666,1,22,17,307,3,454,40,1,1,1
22125,-2.015306,52.584666,3,21,15,95,3,454,40,0,1,1
22126,-2.015306,52.584666,4,17,16,4,3,454,40,0,1,1
22127,-2.015306,52.584666,3,9,22,281,3,454,40,0,1,1
22128,-1.154857,53.694592,11,8,27,187,3,19,60,1,1,1
22129,-1.154857,53.694592,12,1,4,645,3,19,60,0,1,1
22130,-1.154857,53.694592,6,14,18,681,3,19,60,0,1,1
22131,-1.154857,53.694592,3,10,11,479,3,19,60,0,1,1
22132,-1.46889,54.840236,1,8,26,150,3,690,50,1,1,0
22133,-1.46889,54.840236,7,11,11,810,3,690,50,0,1,0
22134,-1.46889,54.840236,12,15,25,38,3,690,50,0,1,0
22135,-1.46889,54.840236,2,16,7,116,3,690,50,0,1,0
22136,0.42761,51.856767,10,17,14,463,6,0,20,1,1,0
22137,0.42761,51.856767,5,13,6,632,6,0,20,0,1,0
22138,0.42761,51.856767,1,5,4,940,6,0,20,0,1,0
22139,0.42761,51.856767,11,2,2,170,6,0,20,0,1,0
22140,-4.422366,50.3902,8,12,17,596,4,3253,60,1,1,0
22141,-4.422366,50.3902,11,22,28,352,4,3253,60,0,1,0
22142,-4.422366,50.3902,2,0,18,753,4,3253,60,0,1,0
22143,-4.422366,50.3902,9,1,5,298,4,3253,60,0,1,0
22144,0.525999,51.269219,12,14,14,536,6,3613,30,1,1,6
22145,0.525999,51.269219,10,10,6,23,6,3613,30,0,1,6
22146,0.525999,51.269219,9,7,10,608,6,3613,30,0,1,6
22147,0.525999,51.269219,1,5,13,205,6,3613,30,0,1,6
22148,-1.501933,52.406338,5,7,13,302,3,4053,40,1,1,5
22149,-1.501933,52.406338,8,15,28,422,3,4053,40,0,1,5
22150,-1.501933,52.406338,9,14,4,924,3,4053,40,0,1,5
22151,-1.501933,52.406338,7,8,1,490,3,4053,40,0,1,5
22152,-0.041233,51.489259,10,8,13,7,3,200,30,1,1,0
22153,-0.041233,51.489259,4,23,11,593,3,200,30,0,1,0
22154,-0.041233,51.489259,4,0,19,149,3,200,30,0,1,0
22155,-0.041233,51.489259,5,11,18,878,3,200,30,0,1,0
22156,-1.834942,52.58653,6,8,26,300,4,4151,30,1,1,3
22157,-1.834942,52.58653,6,1,4,662,4,4151,30,0,1,3
22158,-1.834942,52.58653,4,18,4,923,4,4151,30,0,1,3
22159,-1.834942,52.58653,3,3,15,807,4,4151,30,0,1,3
22160,0.59342,51.975829,12,16,20,451,3,1017,30,1,2,0
22161,0.59342,51.975829,12,20,24,141,3,1017,30,0,2,0
22162,0.59342,51.975829,5,10,10,5,3,1017,30,0,2,0
22163,0.59342,51.975829,9,11,17,768,3,1017,30,0,2,0
22164,-3.277745,55.976475,11,7,23,923,6,0,30,1,1,0
22165,-3.277745,55.976475,4,4,15,131,6,0,30,0,1,0
22166,-3.277745,55.976475,5,21,17,462,6,0,30,0,1,0
22167,-3.277745,55.976475,10,9,22,47,6,0,30,0,1,0
22168,-0.347055,51.508716,12,21,15,27,3,4020,40,1,2,3
22169,-0.347055,51.508716,10,9,18,340,3,4020,40,0,2,3
22170,-0.347055,51.508716,11,12,18,31,3,4020,40,0,2,3
22171,-0.347055,51.508716,6,0,6,129,3,4020,40,0,2,3
22172,-1.551851,52.368779,2,13,16,302,3,429,30,1,2,0
22173,-1.551851,52.368779,2,16,20,827,3,429,30,0,2,0
22174,-1.551851,52.368779,3,14,20,928,3,429,30,0,2,0
22175,-1.551851,52.368779,6,16,8,324,3,429,30,0,2,0
22176,0.157246,52.23862,9,13,23,395,5,280,30,1,1,3
22177,0.157246,52.23862,10,13,10,357,5,280,30,0,1,3
22178,0.157246,52.23862,12,0,28,443,5,280,30,0,1,3
22179,0.157246,52.23862,4,11,13,882,5,280,30,0,1,3
22180,-0.194925,50.986841,3,17,31,563,3,272,60,1,1,0
22181,-0.194925,50.986841,9,22,4,107,3,272,60,0,1,0
22182,-0.194925,50.986841,10,20,22,475,3,272,60,0,1,0
22183,-0.194925,50.986841,11,1,4,690,3,272,60,0,1,0
22184,-0.031066,51.357345,10,19,29,20,3,2022,30,1,2,1
22185,-0.031066,51.357345,3,5,17,422,3,2022,30,0,2,1
22186,-0.031066,51.357345,4,10,7,445,3,2022,30,0,2,1
22187,-0.031066,51.357345,10,22,27,574,3,2022,30,0,2,1
22188,-0.29924,51.465408,1,17,27,24,3,307,30,1,1,0
22189,-0.29924,51.465408,12,18,20,480,3,307,30,0,1,0
22190,-0.29924,51.465408,11,22,16,324,3,307,30,0,1,0
22191,-0.29924,51.465408,1,1,4,424,3,307,30,0,1,0
22192,-2.966134,54.886079,9,23,19,62,6,0,30,1,1,0
22193,-2.966134,54.886079,7,20,17,540,6,0,30,0,1,0
22194,-2.966134,54.886079,4,1,18,94,6,0,30,0,1,0
22195,-2.966134,54.886079,8,3,21,891,6,0,30,0,1,0
22196,-0.142106,51.353493,5,8,18,21,5,0,30,1,2,3
22197,-0.142106,51.353493,5,20,15,572,5,0,30,0,2,3
22198,-0.142106,51.353493,4,16,23,639,5,0,30,0,2,3
22199,-0.142106,51.353493,11,7,4,234,5,0,30,0,2,3
22200,0.210436,51.575883,12,5,26,15,5,0,30,1,1,3
22201,0.210436,51.575883,3,19,4,886,5,0,30,0,1,3
22202,0.210436,51.575883,12,4,15,130,5,0,30,0,1,3
22203,0.210436,51.575883,8,13,27,454,5,0,30,0,1,3
22204,1.393388,51.38301,4,13,24,541,6,4156,30,1,1,3
22205,1.393388,51.38301,2,20,12,601,6,4156,30,0,1,3
22206,1.393388,51.38301,4,1,14,181,6,4156,30,0,1,3
22207,1.393388,51.38301,2,2,5,8,6,4156,30,0,1,3
22208,-1.063825,53.767387,7,8,17,187,6,3375,40,1,1,3
22209,-1.063825,53.767387,3,13,5,233,6,3375,40,0,1,3
22210,-1.063825,53.767387,11,21,27,334,6,3375,40,0,1,3
22211,-1.063825,53.767387,5,4,25,226,6,3375,40,0,1,3
22212,-0.138273,51.33113,8,19,30,20,3,237,30,1,1,3
22213,-0.138273,51.33113,7,13,21,261,3,237,30,0,1,3
22214,-0.138273,51.33113,6,9,15,454,3,237,30,0,1,3
22215,-0.138273,51.33113,8,9,8,40,3,237,30,0,1,3
22216,-1.988328,52.465281,4,6,28,305,3,456,40,1,1,3
22217,-1.988328,52.465281,7,22,26,123,3,456,40,0,1,3
22218,-1.988328,52.465281,2,7,21,160,3,456,40,0,1,3
22219,-1.988328,52.465281,12,8,16,68,3,456,40,0,1,3
22220,-0.356128,53.864494,11,17,15,231,3,1035,50,1,1,0
22221,-0.356128,53.864494,1,11,16,247,3,1035,50,0,1,0
22222,-0.356128,53.864494,5,15,16,173,3,1035,50,0,1,0
22223,-0.356128,53.864494,5,9,27,322,3,1035,50,0,1,0
22224,-2.254886,53.400163,9,8,28,102,4,5168,30,1,1,3
22225,-2.254886,53.400163,8,0,2,374,4,5168,30,0,1,3
22226,-2.254886,53.400163,10,19,28,922,4,5168,30,0,1,3
22227,-2.254886,53.400163,4,11,28,445,4,5168,30,0,1,3
22228,-1.639167,52.602853,11,18,13,290,3,5,50,1,1,0
22229,-1.639167,52.602853,2,1,7,188,3,5,50,0,1,0
22230,-1.639167,52.602853,12,3,9,475,3,5,50,0,1,0
22231,-1.639167,52.602853,12,4,7,192,3,5,50,0,1,0
22232,-0.144731,51.618635,4,20,22,30,3,109,30,1,1,3
22233,-0.144731,51.618635,1,19,25,536,3,109,30,0,1,3
22234,-0.144731,51.618635,5,3,10,861,3,109,30,0,1,3
22235,-0.144731,51.618635,11,0,24,883,3,109,30,0,1,3
22236,-0.314477,53.761072,1,23,24,228,6,0,30,1,1,0
22237,-0.314477,53.761072,7,12,12,278,6,0,30,0,1,0
22238,-0.314477,53.761072,1,5,12,362,6,0,30,0,1,0
22239,-0.314477,53.761072,10,14,24,323,6,0,30,0,1,0
22240,-4.772832,55.1027,1,11,18,937,6,0,30,1,1,3
22241,-4.772832,55.1027,3,6,25,815,6,0,30,0,1,3
22242,-4.772832,55.1027,10,19,4,377,6,0,30,0,1,3
22243,-4.772832,55.1027,3,6,2,716,6,0,30,0,1,3
22244,-2.50523,56.7465,5,7,15,912,6,0,60,1,1,0
22245,-2.50523,56.7465,7,0,12,674,6,0,60,0,1,0
22246,-2.50523,56.7465,5,7,10,822,6,0,60,0,1,0
22247,-2.50523,56.7465,6,16,4,265,6,0,60,0,1,0
22248,-3.199654,51.509186,11,13,17,741,3,469,30,1,4,0
22249,-3.199654,51.509186,3,14,4,496,3,469,30,0,4,0
22250,-3.199654,51.509186,11,17,8,154,3,469,30,0,4,0
22251,-3.199654,51.509186,6,5,13,531,3,469,30,0,4,0
22252,-0.016756,51.352787,6,21,17,20,5,0,30,1,1,3
22253,-0.016756,51.352787,8,23,7,663,5,0,30,0,1,3
22254,-0.016756,51.352787,12,0,12,914,5,0,30,0,1,3
22255,-0.016756,51.352787,10,22,28,247,5,0,30,0,1,3
22256,-0.349137,53.757698,4,8,14,228,3,1079,30,1,1,3
22257,-0.349137,53.757698,5,13,7,283,3,1079,30,0,1,3
22258,-0.349137,53.757698,12,9,8,431,3,1079,30,0,1,3
22259,-0.349137,53.757698,7,23,26,932,3,1079,30,0,1,3
22260,-1.778295,50.732562,5,8,15,641,6,0,30,1,1,3
22261,-1.778295,50.732562,6,1,1,291,6,0,30,0,1,3
22262,-1.778295,50.732562,8,16,12,923,6,0,30,0,1,3
22263,-1.778295,50.732562,9,0,7,661,6,0,30,0,1,3
22264,0.071723,51.556472,12,22,21,14,3,118,30,1,1,1
22265,0.071723,51.556472,3,18,14,463,3,118,30,0,1,1
22266,0.071723,51.556472,3,8,3,725,3,118,30,0,1,1
22267,0.071723,51.556472,10,3,28,723,3,118,30,0,1,1
22268,-2.104687,52.689576,4,5,15,254,3,5,50,1,1,1
22269,-2.104687,52.689576,9,19,22,608,3,5,50,0,1,1
22270,-2.104687,52.689576,5,22,2,290,3,5,50,0,1,1
22271,-2.104687,52.689576,5,21,11,36,3,5,50,0,1,1
22272,-1.200174,51.867848,12,10,16,481,3,34,70,1,8,0
22273,-1.200174,51.867848,5,13,25,893,3,34,70,0,8,0
22274,-1.200174,51.867848,2,13,9,640,3,34,70,0,8,0
22275,-1.200174,51.867848,5,23,24,547,3,34,70,0,8,0
22276,0.100251,51.49931,4,18,20,6,3,2016,50,1,1,0
22277,0.100251,51.49931,10,2,20,748,3,2016,50,0,1,0
22278,0.100251,51.49931,12,1,5,25,3,2016,50,0,1,0
22279,0.100251,51.49931,7,8,17,544,3,2016,50,0,1,0
22280,-0.2769,52.532124,1,17,26,394,6,0,30,1,1,6
22281,-0.2769,52.532124,7,5,20,793,6,0,30,0,1,6
22282,-0.2769,52.532124,10,11,8,439,6,0,30,0,1,6
22283,-0.2769,52.532124,10,9,20,894,6,0,30,0,1,6
22284,0.465353,51.587162,11,11,27,450,6,0,30,1,2,0
22285,0.465353,51.587162,5,16,15,83,6,0,30,0,2,0
22286,0.465353,51.587162,11,14,19,725,6,0,30,0,2,0
22287,0.465353,51.587162,5,7,6,228,6,0,30,0,2,0
22288,-1.623262,54.968437,6,0,27,147,3,189,40,1,1,6
22289,-1.623262,54.968437,5,0,20,301,3,189,40,0,1,6
22290,-1.623262,54.968437,5,11,21,930,3,189,40,0,1,6
22291,-1.623262,54.968437,6,9,15,620,3,189,40,0,1,6
22292,0.852502,51.072923,4,16,29,530,3,2070,60,1,1,3
22293,0.852502,51.072923,8,3,23,377,3,2070,60,0,1,3
22294,0.852502,51.072923,1,3,19,469,3,2070,60,0,1,3
22295,0.852502,51.072923,10,6,21,774,3,2070,60,0,1,3
22296,-3.041592,53.846581,9,22,26,71,6,0,30,1,8,3
22297,-3.041592,53.846581,9,4,26,700,6,0,30,0,8,3
22298,-3.041592,53.846581,11,3,21,888,6,0,30,0,8,3
22299,-3.041592,53.846581,6,2,12,796,6,0,30,0,8,3
22300,-0.438084,51.336142,8,17,24,510,3,245,50,1,2,0
22301,-0.438084,51.336142,3,10,21,76,3,245,50,0,2,0
22302,-0.438084,51.336142,10,12,15,509,3,245,50,0,2,0
22303,-0.438084,51.336142,4,18,12,738,3,245,50,0,2,0
22304,-4.036137,55.848567,11,15,22,932,6,0,30,1,1,1
22305,-4.036137,55.848567,4,9,7,713,6,0,30,0,1,1
22306,-4.036137,55.848567,11,6,17,941,6,0,30,0,1,1
22307,-4.036137,55.848567,3,11,5,544,6,0,30,0,1,1
22308,-1.752387,53.775935,3,0,15,200,6,0,30,1,1,0
22309,-1.752387,53.775935,12,17,6,87,6,0,30,0,1,0
22310,-1.752387,53.775935,4,17,28,508,6,0,30,0,1,0
22311,-1.752387,53.775935,6,21,25,33,6,0,30,0,1,0
22312,-1.190418,50.820152,6,13,28,492,4,3334,40,1,1,1
22313,-1.190418,50.820152,5,17,1,587,4,3334,40,0,1,1
22314,-1.190418,50.820152,7,13,16,253,4,3334,40,0,1,1
22315,-1.190418,50.820152,11,17,26,760,4,3334,40,0,1,1
22316,-2.476842,51.287457,3,17,25,611,6,0,30,1,1,3
22317,-2.476842,51.287457,3,1,3,851,6,0,30,0,1,3
22318,-2.476842,51.287457,9,12,28,57,6,0,30,0,1,3
22319,-2.476842,51.287457,9,10,6,662,6,0,30,0,1,3
22320,-1.11442,52.623135,9,8,28,364,3,6,30,1,1,1
22321,-1.11442,52.623135,1,2,22,374,3,6,30,0,1,1
22322,-1.11442,52.623135,8,4,11,450,3,6,30,0,1,1
22323,-1.11442,52.623135,6,22,15,34,3,6,30,0,1,1
22324,-2.265112,53.172491,2,18,27,129,3,54,50,1,1,8
22325,-2.265112,53.172491,11,5,12,174,3,54,50,0,1,8
22326,-2.265112,53.172491,10,7,11,602,3,54,50,0,1,8
22327,-2.265112,53.172491,4,23,13,119,3,54,50,0,1,8
22328,0.929024,51.791283,9,9,23,455,6,0,40,1,1,0
22329,0.929024,51.791283,1,3,10,669,6,0,40,0,1,0
22330,0.929024,51.791283,8,17,21,672,6,0,40,0,1,0
22331,0.929024,51.791283,3,3,22,674,6,0,40,0,1,0
22332,0.106501,51.412956,10,18,20,19,6,0,30,1,1,6
22333,0.106501,51.412956,7,22,13,155,6,0,30,0,1,6
22334,0.106501,51.412956,12,5,11,613,6,0,30,0,1,6
22335,0.106501,51.412956,3,22,3,530,6,0,30,0,1,6
22336,1.194892,51.093923,7,19,26,539,4,2011,60,1,2,0
22337,1.194892,51.093923,12,5,2,102,4,2011,60,0,2,0
22338,1.194892,51.093923,7,16,10,228,4,2011,60,0,2,0
22339,1.194892,51.093923,10,1,12,175,4,2011,60,0,2,0
22340,1.400243,51.341703,11,17,21,541,4,2014,30,1,4,3
22341,1.400243,51.341703,7,18,5,121,4,2014,30,0,4,3
22342,1.400243,51.341703,6,5,8,869,4,2014,30,0,4,3
22343,1.400243,51.341703,2,18,4,374,4,2014,30,0,4,3
22344,-3.494969,54.714542,1,12,15,60,3,591,30,1,1,6
22345,-3.494969,54.714542,10,23,21,340,3,591,30,0,1,6
22346,-3.494969,54.714542,6,9,3,518,3,591,30,0,1,6
22347,-3.494969,54.714542,6,13,6,262,3,591,30,0,1,6
22348,-1.890662,50.737209,10,10,22,640,6,0,30,1,1,9
22349,-1.890662,50.737209,3,0,16,797,6,0,30,0,1,9
22350,-1.890662,50.737209,4,17,15,233,6,0,30,0,1,9
22351,-1.890662,50.737209,6,1,17,111,6,0,30,0,1,9
22352,-3.033372,50.910269,7,15,31,610,3,303,50,1,1,0
22353,-3.033372,50.910269,4,6,6,724,3,303,50,0,1,0
22354,-3.033372,50.910269,3,4,28,689,3,303,50,0,1,0
22355,-3.033372,50.910269,5,5,10,937,3,303,50,0,1,0
22356,-2.61266,52.057237,5,17,26,285,6,0,40,1,1,8
22357,-2.61266,52.057237,4,19,6,457,6,0,40,0,1,8
22358,-2.61266,52.057237,7,12,22,492,6,0,40,0,1,8
22359,-2.61266,52.057237,10,2,5,33,6,0,40,0,1,8
22360,-1.828988,53.924323,7,15,23,200,6,0,30,1,1,0
22361,-1.828988,53.924323,8,22,13,362,6,0,30,0,1,0
22362,-1.828988,53.924323,2,12,3,724,6,0,30,0,1,0
22363,-1.828988,53.924323,2,9,11,518,6,0,30,0,1,0
22364,-2.829614,53.370189,9,15,30,90,6,0,30,1,1,1
22365,-2.829614,53.370189,5,9,15,662,6,0,30,0,1,1
22366,-2.829614,53.370189,9,0,25,801,6,0,30,0,1,1
22367,-2.829614,53.370189,5,0,13,168,6,0,30,0,1,1
22368,0.367207,52.201413,4,8,26,391,5,222,60,1,1,0
22369,0.367207,52.201413,7,22,18,562,5,222,60,0,1,0
22370,0.367207,52.201413,4,12,16,298,5,222,60,0,1,0
22371,0.367207,52.201413,5,15,5,165,5,222,60,0,1,0
22372,0.577922,51.637452,6,18,19,454,6,0,40,1,1,3
22373,0.577922,51.637452,11,19,5,118,6,0,40,0,1,3
22374,0.577922,51.637452,11,5,26,535,6,0,40,0,1,3
22375,0.577922,51.637452,11,10,16,431,6,0,40,0,1,3
22376,-0.356837,51.597247,7,13,24,29,5,0,30,1,2,3
22377,-0.356837,51.597247,1,21,15,779,5,0,30,0,2,3
22378,-0.356837,51.597247,6,20,19,431,5,0,30,0,2,3
22379,-0.356837,51.597247,2,10,28,67,5,0,30,0,2,3
22380,-0.195456,51.56709,9,16,17,30,3,598,30,1,1,3
22381,-0.195456,51.56709,3,2,27,276,3,598,30,0,1,3
22382,-0.195456,51.56709,4,17,24,404,3,598,30,0,1,3
22383,-0.195456,51.56709,10,9,5,663,3,598,30,0,1,3
22384,-0.106127,51.522249,10,21,15,3,3,5201,20,1,1,3
22385,-0.106127,51.522249,5,11,16,113,3,5201,20,0,1,3
22386,-0.106127,51.522249,1,9,19,778,3,5201,20,0,1,3
22387,-0.106127,51.522249,8,8,4,624,3,5201,20,0,1,3
22388,-0.698281,51.433425,2,7,17,470,6,7007,60,1,1,0
22389,-0.698281,51.433425,2,8,8,626,6,7007,60,0,1,0
22390,-0.698281,51.433425,7,9,24,741,6,7007,60,0,1,0
22391,-0.698281,51.433425,9,19,23,840,6,7007,60,0,1,0
22392,-1.027188,50.885084,9,12,18,495,3,3,30,1,1,0
22393,-1.027188,50.885084,2,2,27,560,3,3,30,0,1,0
22394,-1.027188,50.885084,1,8,25,586,3,3,30,0,1,0
22395,-1.027188,50.885084,3,1,14,761,3,3,30,0,1,0
22396,-2.153166,53.511524,1,11,19,104,6,0,30,1,8,3
22397,-2.153166,53.511524,4,18,11,430,6,0,30,0,8,3
22398,-2.153166,53.511524,6,2,6,746,6,0,30,0,8,3
22399,-2.153166,53.511524,12,0,14,222,6,0,30,0,8,3
22400,-1.465769,52.535466,6,7,16,291,3,444,30,1,1,8
22401,-1.465769,52.535466,12,19,15,124,3,444,30,0,1,8
22402,-1.465769,52.535466,10,7,20,776,3,444,30,0,1,8
22403,-1.465769,52.535466,4,14,12,939,3,444,30,0,1,8
22404,0.794348,51.419525,8,14,15,540,4,2008,30,1,1,2
22405,0.794348,51.419525,5,14,2,487,4,2008,30,0,1,2
22406,0.794348,51.419525,2,22,24,479,4,2008,30,0,1,2
22407,0.794348,51.419525,2,12,5,741,4,2008,30,0,1,2
22408,-2.915434,53.424834,5,14,29,91,6,0,40,1,1,6
22409,-2.915434,53.424834,10,1,21,445,6,0,40,0,1,6
22410,-2.915434,53.424834,5,23,11,378,6,0,40,0,1,6
22411,-2.915434,53.424834,5,4,4,313,6,0,40,0,1,6
22412,-2.20648,53.837894,9,17,19,77,6,0,30,1,1,6
22413,-2.20648,53.837894,7,10,1,114,6,0,30,0,1,6
22414,-2.20648,53.837894,7,20,16,360,6,0,30,0,1,6
22415,-2.20648,53.837894,7,11,9,133,6,0,30,0,1,6
22416,-2.715498,53.305849,10,13,24,130,1,56,70,1,2,0
22417,-2.715498,53.305849,9,6,23,331,1,56,70,0,2,0
22418,-2.715498,53.305849,10,16,5,601,1,56,70,0,2,0
22419,-2.715498,53.305849,4,19,19,382,1,56,70,0,2,0
22420,-1.308619,54.524431,12,8,15,245,6,0,30,1,1,3
22421,-1.308619,54.524431,11,9,14,705,6,0,30,0,1,3
22422,-1.308619,54.524431,6,17,4,479,6,0,30,0,1,3
22423,-1.308619,54.524431,8,13,26,434,6,0,30,0,1,3
22424,-0.231246,51.771137,10,22,27,438,3,1001,50,1,1,0
22425,-0.231246,51.771137,8,17,9,767,3,1001,50,0,1,0
22426,-0.231246,51.771137,3,8,26,922,3,1001,50,0,1,0
22427,-0.231246,51.771137,11,23,12,670,3,1001,50,0,1,0
22428,-1.170523,52.965681,9,16,18,346,6,0,30,1,1,0
22429,-1.170523,52.965681,2,14,25,862,6,0,30,0,1,0
22430,-1.170523,52.965681,6,20,6,649,6,0,30,0,1,0
22431,-1.170523,52.965681,10,11,9,908,6,0,30,0,1,0
22432,-1.293026,54.231535,7,17,20,181,3,170,60,1,1,0
22433,-1.293026,54.231535,12,2,15,692,3,170,60,0,1,0
22434,-1.293026,54.231535,10,14,13,885,3,170,60,0,1,0
22435,-1.293026,54.231535,10,8,5,549,3,170,60,0,1,0
22436,-1.771891,53.805616,6,0,15,200,3,6177,30,1,1,0
22437,-1.771891,53.805616,3,14,19,406,3,6177,30,0,1,0
22438,-1.771891,53.805616,8,10,8,419,3,6177,30,0,1,0
22439,-1.771891,53.805616,1,15,17,274,3,6177,30,0,1,0
22440,-0.345675,51.733059,8,11,14,434,3,414,70,1,1,0
22441,-0.345675,51.733059,2,0,15,151,3,414,70,0,1,0
22442,-0.345675,51.733059,1,10,16,345,3,414,70,0,1,0
22443,-0.345675,51.733059,2,5,23,855,3,414,70,0,1,0
22444,0.129464,51.566499,12,20,18,16,5,0,30,1,1,6
22445,0.129464,51.566499,5,21,3,181,5,0,30,0,1,6
22446,0.129464,51.566499,9,11,10,390,5,0,30,0,1,6
22447,0.129464,51.566499,4,15,6,221,5,0,30,0,1,6
22448,-0.304543,51.578608,9,8,30,28,6,0,30,1,1,3
22449,-0.304543,51.578608,6,6,6,681,6,0,30,0,1,3
22450,-0.304543,51.578608,2,11,5,819,6,0,30,0,1,3
